[H]N(C(C)=O)c1ccc(cc1)C1[C@H](C)CC(N([H])N=1)=O,70.0
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N2CCC[C@H]2C(=O)O,42.0
COc1ccc(CN(CCC(=O)O)C(=O)CNC(=O)Cc2ccc(NC(=O)Nc3ccccc3C)c(OC)c2)cc1OC,1.6
O=C1N(C[C@H]2CCCc3cccc1c23)[C@@H]4CN5CCC4CC5,39.0
N(c1ccccc1)(C[C@@H](N1CCCC1)COCC(C)C)Cc1ccccc1,14.9
CCOC(=O)C1=C(COCCN)NC(=C(C1c2ccccc2Cl)C(=O)OC)C,34.0
o1c(=O)c(c(c2ccc(cc12)OCCCN1CCN(CC1)Cc1ccc(cc1)Cl)C)C,19.2
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](Cc5c[nH]cn5)NC(=O)[C@@H]6CCC(=O)N6,2.9
CN1CCN2C(C1)c3ccccc3Cc4cccnc24,15.0
"N1(C([C@@H](NC([C@@H](NC([C@@H](NC([C@@H](NC(=O)CCCC(C)C)C(C)C)=O)[C@H](O)C)=O)C(C)C)=O)C(C)C)=O)[C@@H](C(N[C@H](C(N[C@@H](C(N[C@@H]2C(N[C@@H](C(N[C@H](C(N[C@@H](Cc3ccccc3)C(N\C(C(N[C@H](C(O[C@@H]2C)=O)C(C)C)=O)=C/C)=O)=O)C(C)C)=O)[C@H](CC)C)=O)=O)[C@H](CC)C)=O)CCCN)=O)CCC1
",0.57
C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,11.0
Cc1ncc2CN=C(c3ccccc3F)c4cc(Cl)ccc4n12,3.1
C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](NC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)\C(=C\c3csc(C)n3)\C,17.0
C(CCN[N+](C)(C)C)([O-])=O,6.2
C#CC[C@@H](Cc1cnc2c(n1)c(nc(n2)N)N)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,15.0
CCN1CC(CCN2CCOCC2)C(C1=O)(c3ccccc3)c4ccccc4,4.1
O=C1C[N]23CC[N]45CC(=O)[O-][Gd+3]2424([O-]1)([O-]C(=O)C5)[O-]C(=O)C[N]2(CC3)CC(=O)[O-]4,1.6
OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,1.1
COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3,2.2
c1c(c(nc(=O)n1[C@H]2C[C@@H]([C@H](O2)CO)O)N)F,0.78
C=1(CCC(OC)=O)c2cc3c(c(c(cc4nc(cc5C=6[C@@]([C@@H](C(=CC6)C(OC)=O)C(=O)OC)(c([nH]5)cc(n2)C1C)C)C(C)=C4C=C)[nH]3)C)CCC(O)=O,5.6
N1(CCN(CC1)C1CCCCCC1)C(=O)O[C@H]1C=C[C@@H]([C@H](OC(=O)C[C@@H](CC[C@@]1(C)O)O)C(=C\C=C\[C@](C[C@H]1O[C@@H]1[C@@H]([C@H](CC)O)C)(C)O)\C)C,9.2
[H]N(c1c(C)cccn1)S(c1ccc(C#Cc2ccc(c(c2)C(=O)O[H])O[H])cc1)(=O)=O,16.0
c1ccc(cc1)C(c2ccccc2)(C(=O)O[C@@H]3C[C@@H]4CCC(C3)[N+]45CCCC5)O,5.0
OC\C=C/1\C[N@+]2(CC=C)CC[C@@]34[C@@H]2C[C@@H]1C5=CN6[C@H]7C(=CN([C@H]35)c8ccccc48)[C@H]9C[C@H]%10[C@@]7(CC[N@@+]%10(CC=C)C/C/9=C/CO)c%11ccccc6%11,3.6
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,17.0
c12c3c(OC(c1ccc(c2)C)(C)C)cc(CCCCC)cc3O,25.51
C[C@@H]1C(=O)O[C@H]2[C@H](O)C34[C@H]5C[C@@H](C(C)(C)C)C36[C@@H](OC(=O)[C@@H]6O)OC4(C(=O)O5)[C@@]12O,5.2
CC(C)NCC(O)COc1ccccc1CC=C,2.5
CCCc1nc(C)c2C(=O)NC(=Nn12)c3cc(ccc3OCC)S(=O)(=O)N4CCN(CC)CC4,4.5
CCOc1ccccc1OCC2CNCCO2,4.1
c1(c(cc(N)c(c1)Cl)OC)C(N[C@@H]1[C@@H](C[N@@](CCCOc2ccc(F)cc2)CC1)OC)=O,11.7
Cc1onc(c2ccccc2)c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C(=O)O,0.7
CN(C)CCOC(c1ccccc1)c2ccccc2,9.3
Clc1cccc(c1)N2CCN(CCCN3N=C4C=CC=CN4C3=O)CC2,7.3
CC(C)(C)OC(=O)N[C@H]1CCCCC\C=C/[C@@H]2C[C@]2(NC(=O)[C@@H]3C[C@H](CN3C1=O)OC(=O)N4Cc5cccc(F)c5C4)C(=O)NS(=O)(=O)C6CC6,1.81
N1(c2c(NC(c3c1cccc3)=O)cccn2)C(CN1CCN(C)CC1)=O,11.1
CCCN1CCCC[C@H]1C(=O)Nc2c(C)cccc2C,2.2
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4,34.0
[H]N(Cc1cccnc1)C1=C(C#N)C(N=C(C)N1[H])=O,0.95
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,4.7
c1cc(c2ccsc2c1)N3CCN(CC3)CCCCOc4ccc5ccc(=O)[nH]c5c4,54.37
CCCC(CCC)C(=O)O,12.0
Cc1c(c(c(cn1)CO)CO)O.C1CC(=O)N[C@@H]1C(=O),0.98
CC(C)NCCCNC(=O)Nc1c(C)cccc1C,5.0
CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,11.0
CCO[C@@H](Cc1ccc(OCCc2ccc(OS(=O)(=O)C)cc2)cc1)C(=O)O,45.0
COCc1c(nc(C(C)C)c(\C=C\[C@@H](O)C[C@@H](O)CC(=O)O)c1c2ccc(F)cc2)C(C)C,1.8
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,1.7
CCC1=C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,18.0
CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(O[C@H]1[C@H](O)[C@H](O)CO)C(=O)O,1.7
CCCC1C(=O)N2N(C1=O)c3cc(C)ccc3N=C2N(C)C,17.0
CCCCCCCCC\C=C\C=C\C(=O)NCC(=O)N[C@@H]1[C@@H](O)[C@@H](O)[C@@H](Nc2[nH]cnc3ncnc23)O[C@H]1[C@@H](O)CO,1.3
C[C@H]1CCc2c3n1cc(c(=O)c3cc(c2N4CCC(CC4)O)F)C(=O)O,6.04
c1(c(cccc1)OC)OC[C@@H](CN1CCN(CC(Nc2c(cccc2C)C)=O)CC1)O,1.8
CN(C)CCN(Cc1cccs1)c2ccccn2,1.6
CCC1=NN(CCCN2CCN(CC2)c3cccc(Cl)c3)C(=O)N1CCOc4ccccc4,1.2
N12[C@@H](C(S[C@@H]2[C@@H](C1=O)NC(=O)[C@@H](c1ccccc1)NC(=O)NC(=N)N)(C)C)C(=O)O,2.09
c1(c(c(c(I)c(c1I)C(NC[C@@H](CO)O)=O)C(NC[C@@H](CO)O)=O)I)N(C[C@@H](COC)O)C(C)=O,2.04
CN1C2CCC1CC(=C3c4ccccc4CSc5c3cccc5)C2,29.8
C(C(=C(N1C2CC2)C(=C2N(C[C@](C[C@]3([H])C)(N)[H])C3)OC)C=C2)(C(=C1)C(O)=O)=O,13.5
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c4ccccc4)C(=O)N2[C@H]1C(=O)O,1.2
C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)[C@@H](CCNC)O)C(=O)O)[C@@H](C)O,1.48
C1(c2ccccc2)(c2ccccc2)C(=O)N(C(=O)N1)COP(=O)(O)O,0.16
c12c3C=4[C@H]([N@@](C[C@H](C4)NC(N(CC)CC)=O)C)Cc1c[nH]c2ccc3,1.8
s1c(cnn1)SCC1=C(N2[C@H](SC1)[C@@H](NC(\C(c1csc(n1)N)=N/OC)=O)C2=O)C(=O)O,1.14
c1(cccc2c1C(c1c(O)c3c(c(c1C2=O)O)C[C@](C(CO)=O)(O)C[C@@H]3O[C@H]1C[C@@H]([C@@H]([C@@H](O1)C)O)[N@]1CCO[C@@H](C1)OC)=O)OC,49.2
CNC(=O)C(N1CCC2=C(C=C(OC)C(OC)=C2)[C@@H]1CCC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,34.3
c1([C@@](CCC[N@@](CCc2cc(c(OC)cc2)OC)C)(C(C)C)C#N)cc(c(OC)c(c1)OC)OC,1.8
c1(OCCCN(C)C)c2c(n(n1)Cc1ccccc1)cccc2,8.1
C[C@H](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)OC[C@]2(CC[C@]3(CCC(=O)N3)CN2)c4ccccc4,148.5
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,570.0
CN[C@@H]1C[C@H]2OC(C)([C@@H]1OC)n3c4ccccc4c5c6[C@@H](O)NC(=O)c6c7c8ccccc8n2c7c35,790.0
CCCC(C)(COC(=O)N)COC(=O)N,14.0
C(CON(=O)=O)N1COc2ccccc2C1=O,0.38
Cc1cc(O)c2C(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6C(=O)c7c(O)cc(CO)c8c1c2c(c34)c(c56)c78,20.0
NC(C1=C(C=C(N(C2=C3)C=NC2=CC=C3CN4CCN(C)CC4)S1)O[C@H](C)C5=CC=CC=C5C(F)(F)F)=O,10.3
CO[C@]1(NC(=O)[C@H](C(=O)O)c2ccc(O)cc2)[C@H]3OCC(=C(N3C1=O)C(=O)O)CSc4nnnn4C,2.9
C(=O)(c1ccc(c(c1)OCC1CC1)OC(F)F)Nc1c(cncc1Cl)Cl,15.1
N12[C@@]([C@H]3N(CCC3)C([C@@H]1Cc1ccccc1)=O)(O[C@](NC([C@@H]1C[C@@H]3c4c5c(c[nH]c5ccc4)C[C@H]3[N@@](C1)C)=O)(C)C2=O)O,0.55
[nH]1cnc2c([nH]cc2[C@@H]2N[C@@H]([C@H]([C@H]2O)O)CO)c1=O,11.6
Fc1ccc(cc1)[C@@H]2CCNC[C@H]2COc3ccc4OCOc4c3,13.0
O1[C@@H](O[C@@]23[C@@]4([C@@H]([C@@]5(C[C@@]2(C)O[C@@H]4O5)O)C3)COC(=O)c2ccccc2)[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O,1.49
C([C@@H](CC)C)CCCCCC(=O)N[C@H]1[C@H](Oc2c3cc4[C@H](C(N[C@@H]5c6cc(c7c([C@@H](NC([C@H]([C@@H](c8cc(c(O3)cc8)Cl)O[C@H]3[C@@H]([C@H]([C@H](O)[C@H](O3)CO)O)NC(C)=O)NC5=O)=O)C(=O)O)cc(O)cc7O[C@H]3O[C@@H]([C@@H](O)[C@@H]([C@@H]3O)O)CO)c(cc6)O)=O)NC([C@@H]3c5cc(Oc6cc(ccc6O)[C@@H](C(N[C@@H](C(N3)=O)Cc3cc(c(Oc2c4)cc3)Cl)=O)N)cc(c5)O)=O)O[C@@H]([C@H](O)[C@@H]1O)CO,58.1
CCN(CC)CCNC(=O)c1ccc(NC(=O)C)cc1,6.4
CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O,5.6
[H]N(C(C1CCC(CC1)(F)F)=O)[C@H](CCN1[C@H]2CC[C@@H]1CC(C2)n1c(C)nnc1C(C)C)c1ccccc1,12.8
OC(C(O)CC1=CC(O)=C(O)C=C1)=O,0.37
Cn1cc(c2c1cccc2)C(=O)[C@@H]3CCc4c(nc[nH]4)C3,4.94
CCCCC(=O)N(Cc1ccc(cc1)c2ccccc2c3nnn[nH]3)[C@@H](C(C)C)C(=O)O,9.5
CN(C(=O)C1=C(O)c2ccccc2N(C)C1=O)c3ccccc3,31.0
C[C@H](CCCC(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,48.6
n1cc(cc2ccccc12)C(=O)Nc1c(cc(c(c1)OC)OC)C(=O)Nc1ccc(cc1)CC[N@@]1Cc2cc(c(cc2CC1)OC)OC,29.0
N[C@@H]1[C@@H]([C@@H](O[C@H](O[C@@H]2c3c(O)c4C(=O)c5c(OC)cccc5C(=O)c4c(O)c3C[C@@](C2)(O)C(CO)=O)C1)C)O[C@@H]1CCCCO1,11.1
CC(=O)Nc1c(I)c(NC(=O)C)c(I)c(C(=O)O)c1I,1.8
O=C(N(CCC1)[C@@H]1C(N[C@]([C@@H](C)CC)([H])C(N[C@H](C(N[C@]([C@H](O)C)([H])C(N[C@H](C(NCC(N[C@@H](CCC(O)=O)C(N[C@@H](CC(C)C)C(N[C@@H](CCC(N)=O)C(N[C@@H](CCCNC(N)=N)C(N[C@@H](CC(C)C)C(N[C@@H](CCC(N)=O)C(N[C@@H](CCC(O)=O)C(N[C@@H](CCCCN)C(N[C@@H](CCC(O)=O)C(N[C@@H](CCCNC(N)=N)C(N[C@@H](CC(N)=O)C(N[C@@H](CCCCN)C(NCC(N[C@@H](CCC(N)=O)C(N[C@H](C(O)=O)CCO)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)CC2=CC=C(O)C=C2)=O)=O)CC3=CC=CC=C3)=O)=O)[C@H](C(C)C)NC([C@@H](N)CC4=CC=CC=C4)=O,0.08
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)O)c4ccccc4)C(=O)C1=O,0.96
CCC(=O)N(c1ccccc1)C2(CCN(CCC(=O)OC)CC2)C(=O)OC,0.8
CC[C@H](C)CCC(=O)N[C@H](C(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](C(C)C)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCCN)C(=O)N[C@H]([C@@H](C)CC)C(=O)N[C@@H]2[C@H](OC(=O)[C@@H](NC(=O)/C(=C/C)/NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC2=O)[C@@H](C)CC)C(C)C)Cc3ccccc3)C(C)C)C,74.1
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,15.0
N1[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)Cc2ccc(cc2)O)CCCNC(=N)N)Cc2ccccc2)CO)CC(=O)N)CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CO)CC(C)C)CCCNC(=N)N)CCCNC(=N)N)CO)CO)C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)NCC1=O)CC(C)C)CO)CCC(=O)N)[C@@H](C)CC)CCCNC(=N)N)CC(=O)O)CCSC)CCCNC(=N)N)Cc1ccccc1,0.22
CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(ccc(O)c4C(=O)C3=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N)N(C)C,17.0
o1nc(c(c1C)c1ccc(cc1)S(=O)(=O)N)c1ccccc1,7.4
CN(C)C1CCN(CC1)C(=O)c2ccc(cc2)NC(=O)Nc3ccc(cc3)c4nc(nc(n4)N5CCOCC5)N6CCOCC6,35.8
C1O[C@]1(C([C@@H](NC([C@@H](NC([C@@H](NC([C@@H](NC(=O)CN1CCOCC1)CCc1ccccc1)=O)CC(C)C)=O)Cc1ccccc1)=O)CC(C)C)=O)C,1.1
C1CSS[C@@H]1CCCCC(=O)O,0.21
CS(=O)(=O)c1cc(cc2c1n(c3c2CC[C@@H]3CC(=O)O)Cc4ccc(cc4)Cl)F,11.8
COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@H](O[C@H]5[C@H](O)[C@H]4O)c6cccs6)c7cc8OCOc8cc27,16.0
O=C(NC1=NC2=CC=C(C=C2S1)SC3=NN=C4C=CC(C5=CC=C(C=C5)F)=NN43)NCCN6CCOCC6,19.44
C(C([N+]([Gd+++]([N+]1(C2)C3)([N+](C2)(C2)C4)([O-]5)([O-]6)([O-]C3=O)([O-]C4=O)[O-]C2=O)(CC6=O)CC5=O)C1)C(=CC=C1OCC)C=C1,16.3
CN1CCCCC1C(=O)Nc2c(C)cccc2C,2.0
C[C@H](CN1CCOCC1)C(C(=O)N2CCCC2)(c3ccccc3)c4ccccc4,3.18
c12c(c3c(c(cc(o3)C(O)=O)=O)cc1c(cc(n2CC)C(O)=O)=O)CCC,0.9
[Gd+3]1234567OC([C@@H](CO)[N]81CC[N]4(CC[N]3(CC[N]2(CC8)CC(=O)[O-]6)CC(=O)[O-]5)CC(=O)[O-]7)CO,1.3
CC(C)NCC(O)COc1cccc2ccccc12,3.4
C[N+]1(CC2CC2)CC[C@]34[C@H]5Oc6c(O)ccc(C[C@@H]1[C@]3(O)CCC5=O)c46,2.5
Cc1cnc(cn1)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3,3.3
CC(C)(C)c1nc(c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(s1)c4ccnc(N)n4,2.6
COc1ccc2C[C@H]3N(C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O,5.5
CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)O[C@H]([C@@H](NC(=O)c1ccccc1)c2ccccc2)C(=O)O[C@H]3C[C@@]4(O)[C@@H](OC(=O)c5ccccc5)[C@@H]6[C@@]7(CO[C@@H]7C[C@H](O)[C@@]6(C)C(=O)[C@H](OC(=O)C)C(=C3C)C4(C)C)OC(=O)C,60.0
CN1CC[C@@]23[C@H]4CCC(=O)[C@@H]2Oc5c(O)ccc(C[C@@H]14)c35,2.3
O=C1[C@@]23[C@@H]([C@@]4(OC(=O)C)[C@@H](C[C@@H]2C3)OC4)[C@H](OC(=O)c2ccccc2)[C@]2(C(C(=C(C)[C@H](C2)OC(=O)[C@@H]([C@@H](NC(=O)OC(C)(C)C)c2ccccc2)O)C1OC(=O)C)(C)C)O,33.9
C1CCN(C1)CCOc1c(OC)c2occc2c(c1NC(NC)=O)OC,5.0
[H]N(C[C@@H](CO[H])O[H])C(c1c(c(C(N([H])C[C@@H](CO[H])O[H])=O)c(c(c1I)N(C)C(CO[H])=O)I)I)=O,2.3
c12c(c(c(C(O)=O)cn1CC)=O)cnc(n2)N1CCNCC1,3.69
c1(ccncc1)N,3.6
C(=O)(N)c1cc(N)ccc1,5.0
CC(C(c1ccc(cc1)O)O)N2CCC(CC2)Cc3ccccc3,4.32
[H]n1c2cccnc2nc1c1ccc(cc1OC)S(C)=O,0.8
CN(C)CCCN1c2ccccc2CCc3ccccc13,16.0
COc1cc2nn[nH]c2cc1C(=O)NCC3CCCN3CC=C,2.8
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)N)C1,35.0
CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3O[C@@H](CC[C@H]3N)[C@@H](C)N)[C@@H]2O)OC[C@]1(C)O,4.7
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=Cc5c(cno5)C[C@]34C,2.31
CC(C(=O)O)c1cccc(c1)C(=O)c2ccccc2,2.1
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(=O)N)NC(=O)c4ccc5ccccc5n4,13.0
CC(=O)N[C@@H](CS)C(=O)O,5.5
C([C@H]1c2c(cc(c(c2)O)O)CCN1)c1c2c(ccc1)cccc2,1.58
C[C@]12CC[C@H]3[C@@H](CCc4cc(OS(=O)(=O)O)ccc34)[C@@H]1CC[C@@]2(O)C#C,8.4
CCCNC(C)C(=O)Nc1ccccc1C,1.8
COc1ccccc1OCCNCC(O)COc2cccc3[nH]c4ccccc4c23,2.4
C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,0.22
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N3CCCCC3)ccc1C(=O)O,0.87
[H]N(C(CC(C)(C)N([H])[H])=O)[C@@H]1CCc2ccccc2N(Cc2ccc(cc2)c2ccccc2c2nnnn2[H])C1=O,3.8
c12[C@@H](c3ccc(O)cc3)CNCCc1c(c(O)c(c2)O)Cl,1.0
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)N2CCN(Cc3ccc4OCOc4c3)CC2,9.4
Cc1c(nc(n1c2ccc(cc2)F)C)C#Cc3ccnc(c3)Cl,78.9
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,23.0
Oc1ccc(cc1)/C=C/C(=O)CCN(C)CCc2ccc3OCOc3c2,0.1
c1cc(ccc1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCc2cnc3c(n2)c(=O)nc([nH]3)N,2.6
O=S(=O)(N1Cc2cc(ccc2N(Cc3cnc[nH]3)C[C@H]1Cc4ccccc4)C#N)c5cccs5,1.6
[C@]12([C@H]([C@H]3[C@@H](CO2)OC(O3)(C)C)OC(O1)(C)C)COS(=O)(=O)N,34.8
C[N+]1([C@@H]2C[C@H](C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)c4ccccc4)CC5CC5,0.83
c1(c2[nH]c(c(c3nc(c(c4cc(ccc4)O)c4[nH]c(c(c5nc1CC5)c1cc(ccc1)O)cc4)C=C3)c1cc(ccc1)O)cc2)c1cc(ccc1)O,91.5
c12c(CC[C@@H](C1)[N@@](CCc1cccs1)CCC)c(ccc2)O,4.0
CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@@H](c2ccc3c(c2)OCCO3)O,7.7
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N)C(=O)c4c(O)cccc4[C@@]3(C)O,10.0
O[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)ON(=O)=O,1.9
O=c1n(c2c([nH]1)nccc2)C1CCN(CC1)C(=O)N[C@H]1C(=O)N(CC(F)(F)F)C[C@@H](CC1)c1c(F)c(F)ccc1,8.2
CCOc1ccc(NC(=O)C)cc1,0.92
C1=CC([C@@H](C[C@@H]([C@@H]([C@@H](C)[C@@H](CC(O[C@@H]([C@@H](C)[C@@H]2O[C@@]12C)CC)=O)O)O[C@@H]1O[C@@H](C[C@@H]([C@@H]1O)N(C)C)C)CC=O)C)=O,3.34
Cc1nnc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)Cn4cnnn4)C3=O)C(=O)O)s1,1.7
C[C@@H]1CC(=O)NN=C1c2ccc(NN=C(C#N)C#N)cc2,1.1
OC(=O)C1N=C(c2ccccc2)c3cc(Cl)ccc3NC1=O,2.4
Cc1nnc2CN=C(c3ccccc3Cl)c4cc(Cl)ccc4n12,2.7
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,8.5
CC(=N)N1CC[C@@H](C1)Oc2ccc(cc2)[C@H](Cc3ccc4ccc(cc4c3)C(=N)N)C(=O)O,24.02
C[C@H]([C@@H]1[C@@H]2N(C1=O)C(=C(S2)CN)C(=O)O)O,0.5
OC(CNCCNC(=O)N1CCOCC1)COc2ccc(O)cc2,7.7
CN1C(=O)CN=C(c2ccccc2F)c3cc(ccc13)N(=O)=O,25.0
[H]OC(CCCOCC=C1C[C@H]2C[C@H]([C@@H](C#C[C@H]([C@@H](C)CC#CCC)O[H])[C@H]2C1)O[H])=O,0.41
CN(C)Cc1c2ccccc2oc1C(=O)NCCOc3ccc(cc3)C(=O)NO,5.9
CCCCC1=NC2(CCCC2)C(=O)N1Cc3ccc(cc3)c4ccccc4c5nnn[nH]5,14.0
CN1CC[C@]23c4c5ccc(c4O[C@H]2[C@H](CC[C@H]3[C@H]1C5)O)OC,3.42
[H]N([H])C([C@](CCN1CCCCC1)(CCN(C(C)C)C(C)=O)c1ccccc1[Cl])=O,12.0
OC(=O)c1cc(ccc1O)c2ccc(F)cc2F,10.0
CC[C@H](C)[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C(=O)C)[C@@H](C)OC(=O)[C@H](Cc3ccc(OC)cc3)N(C)C(=O)[C@@H]4CCCN4C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)C(=O)[C@@H](OC(=O)C[C@@H]1O)C(C)C,16.65
C1([C@H]2[C@@]([C@@]3(C([C@H]4[C@@](CC[C@@](C4)(C(O)=O)C)(C)CC3)=C1)C)(CC[C@@H]1[C@@]2(CC[C@@H](C1(C)C)O[C@@H]1[C@H](O[C@@H]2O[C@@H]([C@@H](O)[C@@H]([C@H]2O)O)C(O)=O)[C@H]([C@H](O)[C@H](O1)C(O)=O)O)C)C)=O,8.83
CC(C)N(CC[C@H](c1ccccc1)c2cc(C)ccc2O)C(C)C,2.4
N1([C@@H](CCCC1)C(=O)OC(CCCc1cnccc1)CCCc1cnccc1)C(=O)C(c1cc(c(c(c1)OC)OC)OC)=O,1.1
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,850.0
NC1CCN(C1)c2c(F)cc3C(=O)C(=CN(C4CC4)c3c2Cl)C(=O)O,5.4
CC(C)C[C@@H]1CN2CCc3cc(c(cc3[C@H]2C[C@H]1OC(=O)[C@H](C(C)C)N)OC)OC,18.0
COc1cccc(c1)[C@@]2(O)CCCC[C@@H]2CN(C)C,5.8
CC(C)(O\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)[O-])C[n+]3ccccc3)\c4csc(N)n4)C(=O)O,1.8
c1c2c(c(c(c1F)N3C[C@H]4[C@H](C3)OCCN4)C#N)n(cc(c2=O)C(=O)O)C5CC5,13.42
CCN(CC)C(=O)\C(=C\c1cc(O)c(O)c(c1)N(=O)=O)\C#N,2.4
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c2nc3ccccc3[nH]2,1.0
COc1nc(C)nc(Cl)c1NC2=NCCN2,2.2
